Transcript: meu nome é São Paulo 29 de agosto de 2016 obrigado pela entrevista essa primeira sessão o que a gente queria fazer é capturar um pouco o espírito do que foi o período 
confidence: 0.9291933178901672 

Word: meu, start_time: 0.0, end_time: 46.7 
Word: Banco, start_time: 337.4, end_time: 337.5 
Word: Central, start_time: 337.5, end_time: 337.7 
Word: belluzzo, start_time: 337.7, end_time: 341.2 
Word: também, start_time: 341.2, end_time: 341.6 
Word: chegou, start_time: 341.6, end_time: 341.9 
Word: a, start_time: 341.9, end_time: 342.0 
Word: falar, start_time: 342.0, end_time: 342.3 
Word: e, start_time: 342.3, end_time: 342.5 
Word: você, start_time: 342.5, end_time: 342.5 
Word: resolveu, start_time: 342.5, end_time: 343.6 
Word: ele, start_time: 343.6, end_time: 349.1 
Word: chegou, start_time: 349.1, end_time: 349.5 
Word: a, start_time: 349.5, end_time: 349.5 
Word: sugerir, start_time: 349.5, end_time: 349.8 
Word: estão, start_time: 349.8, end_time: 350.5 
Word: então, start_time: 350.5, end_time: 350.6 
Word: ele, start_time: 350.6, end_time: 350.8 
Word: dá, start_time: 350.8, end_time: 351.3 
Word: força, start_time: 351.3, end_time: 351.5 
Word: no, start_time: 351.5, end_time: 351.8 
Word: Ceará, start_time: 351.8, end_time: 352.2 


Transcript: e conversando sobre essas e por outras que agradava aos outros era ela não desculpa desculpa quem para quem defendeu a ideia foi Kant defende a idéia de antecipar nomes se fosse bom não é uma ideia de segurança então na época não tinha internet já fosse pré-candidato a menina e o veludo chegou a sugerir atuação do banco central e ele vence o documento 
confidence: 0.9442203640937805 

Word: e, start_time: 353.9, end_time: 353.9 
Word: conversando, start_time: 353.9, end_time: 355.0 
Word: sobre, start_time: 355.0, end_time: 355.2 
Word: essas, start_time: 355.2, end_time: 355.3 
Word: e, start_time: 355.3, end_time: 355.6 
Word: por, start_time: 355.6, end_time: 355.8 
Word: outras, start_time: 355.8, end_time: 355.9 
Word: que, start_time: 355.9, end_time: 357.4 
Word: agradava, start_time: 357.4, end_time: 358.2 
Word: aos, start_time: 358.2, end_time: 358.6 
Word: outros, start_time: 358.6, end_time: 359.7 
Word: era, start_time: 359.7, end_time: 360.8 
Word: ela, start_time: 360.8, end_time: 361.5 
Word: não, start_time: 361.5, end_time: 361.7 
Word: desculpa, start_time: 361.7, end_time: 362.3 
Word: desculpa, start_time: 362.3, end_time: 362.6 
Word: quem, start_time: 362.6, end_time: 363.0 
Word: para, start_time: 363.0, end_time: 363.2 
Word: quem, start_time: 363.2, end_time: 363.5 
Word: defendeu, start_time: 363.5, end_time: 364.5 
Word: a, start_time: 364.5, end_time: 364.5 
Word: ideia, start_time: 364.5, end_time: 364.6 
Word: foi, start_time: 364.6, end_time: 365.6 
Word: Kant, start_time: 365.6, end_time: 367.8 
Word: defende, start_time: 367.8, end_time: 368.1 
Word: a, start_time: 368.1, end_time: 368.2 
Word: idéia, start_time: 368.2, end_time: 368.4 
Word: de, start_time: 368.4, end_time: 368.5 
Word: antecipar, start_time: 368.5, end_time: 369.0 
Word: nomes, start_time: 369.0, end_time: 369.4 
Word: se, start_time: 369.4, end_time: 378.5 
Word: fosse, start_time: 378.5, end_time: 378.9 
Word: bom, start_time: 378.9, end_time: 379.0 
Word: não, start_time: 379.0, end_time: 379.4 
Word: é, start_time: 379.4, end_time: 379.7 
Word: uma, start_time: 379.7, end_time: 379.9 
Word: ideia, start_time: 379.9, end_time: 382.2 
Word: de, start_time: 382.2, end_time: 382.7 
Word: segurança, start_time: 382.7, end_time: 384.1 
Word: então, start_time: 384.1, end_time: 384.7 
Word: na, start_time: 384.7, end_time: 384.9 
Word: época, start_time: 384.9, end_time: 385.5 
Word: não, start_time: 385.5, end_time: 386.1 
Word: tinha, start_time: 386.1, end_time: 386.5 
Word: internet, start_time: 386.5, end_time: 386.5 
Word: já, start_time: 386.5, end_time: 392.1 
Word: fosse, start_time: 392.1, end_time: 392.5 
Word: pré-candidato, start_time: 392.5, end_time: 393.3 
Word: a, start_time: 393.3, end_time: 393.3 
Word: menina, start_time: 393.3, end_time: 394.4 
Word: e, start_time: 394.4, end_time: 394.5 
Word: o, start_time: 394.5, end_time: 403.1 
Word: veludo, start_time: 403.1, end_time: 403.5 
Word: chegou, start_time: 403.5, end_time: 403.8 
Word: a, start_time: 403.8, end_time: 404.0 
Word: sugerir, start_time: 404.0, end_time: 404.5 
Word: atuação, start_time: 404.5, end_time: 405.4 
Word: do, start_time: 405.4, end_time: 405.5 
Word: banco, start_time: 405.5, end_time: 405.6 
Word: central, start_time: 405.6, end_time: 405.7 
Word: e, start_time: 405.7, end_time: 406.3 
Word: ele, start_time: 406.3, end_time: 408.0 
Word: vence, start_time: 408.0, end_time: 408.4 
Word: o, start_time: 408.4, end_time: 408.5 
Word: documento, start_time: 408.5, end_time: 408.8 


Transcript: foi consultado sobre isso de forma alguma coisa mas não apareceu Então procure no texto e o Raimundo Edmundo Oliveira Oliveira editor de economia do Estado São os dois amanhecer da antiga Não esqueça da sua vida 
confidence: 0.8917698860168457 

Word: foi, start_time: 414.0, end_time: 414.4 
Word: consultado, start_time: 414.4, end_time: 414.7 
Word: sobre, start_time: 414.7, end_time: 414.9 
Word: isso, start_time: 414.9, end_time: 415.1 
Word: de, start_time: 415.1, end_time: 417.2 
Word: forma, start_time: 417.2, end_time: 417.4 
Word: alguma, start_time: 417.4, end_time: 417.6 
Word: coisa, start_time: 417.6, end_time: 426.4 
Word: mas, start_time: 426.4, end_time: 427.6 
Word: não, start_time: 427.6, end_time: 427.6 
Word: apareceu, start_time: 427.6, end_time: 428.2 
Word: Então, start_time: 428.2, end_time: 429.3 
Word: procure, start_time: 429.3, end_time: 429.9 
Word: no, start_time: 429.9, end_time: 430.0 
Word: texto, start_time: 430.0, end_time: 430.3 
Word: e, start_time: 430.3, end_time: 430.9 
Word: o, start_time: 430.9, end_time: 441.8 
Word: Raimundo, start_time: 441.8, end_time: 443.1 
Word: Edmundo, start_time: 443.1, end_time: 444.8 
Word: Oliveira, start_time: 444.8, end_time: 445.0 
Word: Oliveira, start_time: 445.0, end_time: 446.4 
Word: editor, start_time: 446.4, end_time: 446.9 
Word: de, start_time: 446.9, end_time: 447.1 
Word: economia, start_time: 447.1, end_time: 447.3 
Word: do, start_time: 447.3, end_time: 447.8 
Word: Estado, start_time: 447.8, end_time: 448.2 
Word: São, start_time: 448.2, end_time: 448.3 
Word: os, start_time: 448.3, end_time: 448.4 
Word: dois, start_time: 448.4, end_time: 450.9 
Word: amanhecer, start_time: 450.9, end_time: 451.3 
Word: da, start_time: 451.3, end_time: 451.5 
Word: antiga, start_time: 451.5, end_time: 452.0 
Word: Não, start_time: 452.0, end_time: 454.5 
Word: esqueça, start_time: 454.5, end_time: 455.4 
Word: da, start_time: 455.4, end_time: 462.0 
Word: sua, start_time: 462.0, end_time: 465.5 
Word: vida, start_time: 465.5, end_time: 465.9 


Transcript: quer dar um final para o mercado e aí Convida os amigos todos que estão autorizados para realizar o bom entendimento com ele em termos de elaboração de texto de conteúdo aí Nossa eu aproveitei uma saída do lula à Ribeirão Preto agrishow Rua Fernando Alves Guimarães agrícola em uma equipe Grande a parede para celular viagem foi uma reunião reservada em Ribeirão Preto atrás depois de mais nada sobre essa questão o que fazer com essa questão 
confidence: 0.9426459074020386 

Word: quer, start_time: 473.9, end_time: 476.8 
Word: dar, start_time: 476.8, end_time: 476.9 
Word: um, start_time: 476.9, end_time: 477.0 
Word: final, start_time: 477.0, end_time: 477.3 
Word: para, start_time: 477.3, end_time: 477.5 
Word: o, start_time: 477.5, end_time: 477.6 
Word: mercado, start_time: 477.6, end_time: 478.0 
Word: e, start_time: 478.0, end_time: 478.0 
Word: aí, start_time: 478.0, end_time: 478.2 
Word: Convida, start_time: 478.2, end_time: 478.6 
Word: os, start_time: 478.6, end_time: 478.8 
Word: amigos, start_time: 478.8, end_time: 479.2 
Word: todos, start_time: 479.2, end_time: 479.5 
Word: que, start_time: 479.5, end_time: 479.6 
Word: estão, start_time: 479.6, end_time: 483.9 
Word: autorizados, start_time: 483.9, end_time: 486.5 
Word: para, start_time: 486.5, end_time: 486.6 
Word: realizar, start_time: 486.6, end_time: 486.8 
Word: o, start_time: 486.8, end_time: 487.3 
Word: bom, start_time: 487.3, end_time: 498.4 
Word: entendimento, start_time: 498.4, end_time: 498.8 
Word: com, start_time: 498.8, end_time: 499.4 
Word: ele, start_time: 499.4, end_time: 499.6 
Word: em, start_time: 499.6, end_time: 499.8 
Word: termos, start_time: 499.8, end_time: 499.9 
Word: de, start_time: 499.9, end_time: 500.3 
Word: elaboração, start_time: 500.3, end_time: 500.8 
Word: de, start_time: 500.8, end_time: 501.0 
Word: texto, start_time: 501.0, end_time: 501.7 
Word: de, start_time: 501.7, end_time: 501.8 
Word: conteúdo, start_time: 501.8, end_time: 502.6 
Word: aí, start_time: 502.6, end_time: 504.0 
Word: Nossa, start_time: 504.0, end_time: 504.6 
Word: eu, start_time: 504.6, end_time: 505.0 
Word: aproveitei, start_time: 505.0, end_time: 505.7 
Word: uma, start_time: 505.7, end_time: 505.8 
Word: saída, start_time: 505.8, end_time: 506.4 
Word: do, start_time: 506.4, end_time: 506.9 
Word: lula, start_time: 506.9, end_time: 507.4 
Word: à, start_time: 507.4, end_time: 507.5 
Word: Ribeirão, start_time: 507.5, end_time: 508.5 
Word: Preto, start_time: 508.5, end_time: 508.7 
Word: agrishow, start_time: 508.7, end_time: 510.8 
Word: Rua, start_time: 510.8, end_time: 511.5 
Word: Fernando, start_time: 511.5, end_time: 512.1 
Word: Alves, start_time: 512.1, end_time: 512.6 
Word: Guimarães, start_time: 512.6, end_time: 513.4 
Word: agrícola, start_time: 513.4, end_time: 513.9 
Word: em, start_time: 513.9, end_time: 514.2 
Word: uma, start_time: 514.2, end_time: 515.2 
Word: equipe, start_time: 515.2, end_time: 515.3 
Word: Grande, start_time: 515.3, end_time: 515.7 
Word: a, start_time: 515.7, end_time: 515.9 
Word: parede, start_time: 515.9, end_time: 517.2 
Word: para, start_time: 517.2, end_time: 517.3 
Word: celular, start_time: 517.3, end_time: 523.0 
Word: viagem, start_time: 523.0, end_time: 523.3 
Word: foi, start_time: 523.3, end_time: 523.5 
Word: uma, start_time: 523.5, end_time: 523.5 
Word: reunião, start_time: 523.5, end_time: 523.7 
Word: reservada, start_time: 523.7, end_time: 524.0 
Word: em, start_time: 524.0, end_time: 524.8 
Word: Ribeirão, start_time: 524.8, end_time: 525.2 
Word: Preto, start_time: 525.2, end_time: 525.7 
Word: atrás, start_time: 525.7, end_time: 526.9 
Word: depois, start_time: 526.9, end_time: 527.6 
Word: de, start_time: 527.6, end_time: 527.8 
Word: mais, start_time: 527.8, end_time: 529.3 
Word: nada, start_time: 529.3, end_time: 529.5 
Word: sobre, start_time: 529.5, end_time: 530.5 
Word: essa, start_time: 530.5, end_time: 530.7 
Word: questão, start_time: 530.7, end_time: 531.0 
Word: o, start_time: 531.0, end_time: 531.2 
Word: que, start_time: 531.2, end_time: 531.9 
Word: fazer, start_time: 531.9, end_time: 532.2 
Word: com, start_time: 532.2, end_time: 532.4 
Word: essa, start_time: 532.4, end_time: 532.5 
Word: questão, start_time: 532.5, end_time: 532.8 


Transcript: depois do evento lá no almoço no restaurante previamente combinado restaurante pequeno em português chamado Adega do Leone com bacalhau do primeiro a tarde bacalhau e debatendo essa ideia do 
confidence: 0.8643123507499695 

Word: depois, start_time: 533.9, end_time: 534.4 
Word: do, start_time: 534.4, end_time: 534.6 
Word: evento, start_time: 534.6, end_time: 536.0 
Word: lá, start_time: 536.0, end_time: 536.3 
Word: no, start_time: 536.3, end_time: 536.4 
Word: almoço, start_time: 536.4, end_time: 536.9 
Word: no, start_time: 536.9, end_time: 537.9 
Word: restaurante, start_time: 537.9, end_time: 538.1 
Word: previamente, start_time: 538.1, end_time: 538.9 
Word: combinado, start_time: 538.9, end_time: 539.5 
Word: restaurante, start_time: 539.5, end_time: 539.6 
Word: pequeno, start_time: 539.6, end_time: 540.3 
Word: em, start_time: 540.3, end_time: 540.4 
Word: português, start_time: 540.4, end_time: 540.8 
Word: chamado, start_time: 540.8, end_time: 542.0 
Word: Adega, start_time: 542.0, end_time: 542.5 
Word: do, start_time: 542.5, end_time: 542.6 
Word: Leone, start_time: 542.6, end_time: 543.1 
Word: com, start_time: 543.1, end_time: 543.2 
Word: bacalhau, start_time: 543.2, end_time: 545.2 
Word: do, start_time: 545.2, end_time: 545.5 
Word: primeiro, start_time: 545.5, end_time: 545.8 
Word: a, start_time: 545.8, end_time: 545.9 
Word: tarde, start_time: 545.9, end_time: 547.5 
Word: bacalhau, start_time: 547.5, end_time: 548.6 
Word: e, start_time: 548.6, end_time: 548.8 
Word: debatendo, start_time: 548.8, end_time: 549.7 
Word: essa, start_time: 549.7, end_time: 549.9 
Word: ideia, start_time: 549.9, end_time: 550.3 
Word: do, start_time: 550.3, end_time: 550.4 


Transcript:  do texto do Banco Central quando eu tava namorando né programa de não ver mais tarde e nos pareceu que é essa crise mercado exige alguma coisa antes do programa do governo pronto responderia isso mas eu quero que você fale alguma coisa do mercado telefonando para vocês para equipe dizendo gente vocês precisam dar um sinal eu falei com várias pessoas em nossas conversas e dos banqueiros gente de imprensa 
confidence: 0.9347821474075317 

Word: do, start_time: 553.3, end_time: 553.7 
Word: texto, start_time: 553.7, end_time: 554.4 
Word: do, start_time: 554.4, end_time: 554.6 
Word: Banco, start_time: 554.6, end_time: 555.1 
Word: Central, start_time: 555.1, end_time: 555.4 
Word: quando, start_time: 555.4, end_time: 555.8 
Word: eu, start_time: 555.8, end_time: 566.4 
Word: tava, start_time: 566.4, end_time: 567.8 
Word: namorando, start_time: 567.8, end_time: 568.0 
Word: né, start_time: 568.0, end_time: 568.3 
Word: programa, start_time: 568.3, end_time: 569.2 
Word: de, start_time: 569.2, end_time: 569.4 
Word: não, start_time: 569.4, end_time: 569.6 
Word: ver, start_time: 569.6, end_time: 569.6 
Word: mais, start_time: 569.6, end_time: 570.7 
Word: tarde, start_time: 570.7, end_time: 571.1 
Word: e, start_time: 571.1, end_time: 571.4 
Word: nos, start_time: 571.4, end_time: 572.5 
Word: pareceu, start_time: 572.5, end_time: 573.1 
Word: que, start_time: 573.1, end_time: 573.3 
Word: é, start_time: 573.3, end_time: 573.4 
Word: essa, start_time: 573.4, end_time: 574.0 
Word: crise, start_time: 574.0, end_time: 574.4 
Word: mercado, start_time: 574.4, end_time: 574.8 
Word: exige, start_time: 574.8, end_time: 575.5 
Word: alguma, start_time: 575.5, end_time: 575.8 
Word: coisa, start_time: 575.8, end_time: 576.0 
Word: antes, start_time: 576.0, end_time: 576.3 
Word: do, start_time: 576.3, end_time: 576.4 
Word: programa, start_time: 576.4, end_time: 576.7 
Word: do, start_time: 576.7, end_time: 577.8 
Word: governo, start_time: 577.8, end_time: 577.8 
Word: pronto, start_time: 577.8, end_time: 578.4 
Word: responderia, start_time: 578.4, end_time: 578.9 
Word: isso, start_time: 578.9, end_time: 579.2 
Word: mas, start_time: 579.2, end_time: 579.5 
Word: eu, start_time: 579.5, end_time: 579.6 
Word: quero, start_time: 579.6, end_time: 580.7 
Word: que, start_time: 580.7, end_time: 580.8 
Word: você, start_time: 580.8, end_time: 580.8 
Word: fale, start_time: 580.8, end_time: 581.1 
Word: alguma, start_time: 581.1, end_time: 581.1 
Word: coisa, start_time: 581.1, end_time: 581.3 
Word: do, start_time: 581.3, end_time: 589.4 
Word: mercado, start_time: 589.4, end_time: 589.6 
Word: telefonando, start_time: 589.6, end_time: 590.7 
Word: para, start_time: 590.7, end_time: 590.9 
Word: vocês, start_time: 590.9, end_time: 591.5 
Word: para, start_time: 591.5, end_time: 591.7 
Word: equipe, start_time: 591.7, end_time: 592.2 
Word: dizendo, start_time: 592.2, end_time: 592.8 
Word: gente, start_time: 592.8, end_time: 593.9 
Word: vocês, start_time: 593.9, end_time: 594.3 
Word: precisam, start_time: 594.3, end_time: 594.5 
Word: dar, start_time: 594.5, end_time: 595.2 
Word: um, start_time: 595.2, end_time: 595.2 
Word: sinal, start_time: 595.2, end_time: 595.5 
Word: eu, start_time: 595.5, end_time: 595.9 
Word: falei, start_time: 595.9, end_time: 596.1 
Word: com, start_time: 596.1, end_time: 596.3 
Word: várias, start_time: 596.3, end_time: 596.6 
Word: pessoas, start_time: 596.6, end_time: 597.0 
Word: em, start_time: 597.0, end_time: 597.1 
Word: nossas, start_time: 597.1, end_time: 597.3 
Word: conversas, start_time: 597.3, end_time: 598.3 
Word: e, start_time: 598.3, end_time: 598.6 
Word: dos, start_time: 598.6, end_time: 598.9 
Word: banqueiros, start_time: 598.9, end_time: 602.7 
Word: gente, start_time: 602.7, end_time: 603.0 
Word: de, start_time: 603.0, end_time: 603.1 
Word: imprensa, start_time: 603.1, end_time: 603.9 


Transcript:  empresários porque uma outra coisa que nós fizemos lá também um pouco nessa época que eu sugeri o Lula para fazer o programa do governo para e para resolver um pouco essa essa tensão no mercado ou seja ele deve fazer durante a campanha que ele conselho Empresarial e depois conversamos um pouco sobre a crise Não conseguiu convencer esse pessoal porque eu vi imagem no documentário do João Moreira Salles Dilma Renan e se eu não me engano imagens de Janeiro durante a campanha para convencer a banca a sentar com candidato do PT que historicamente 
confidence: 0.9430979490280151 

Word: empresários, start_time: 604.9, end_time: 606.4 
Word: porque, start_time: 606.4, end_time: 607.4 
Word: uma, start_time: 607.4, end_time: 607.6 
Word: outra, start_time: 607.6, end_time: 607.9 
Word: coisa, start_time: 607.9, end_time: 608.0 
Word: que, start_time: 608.0, end_time: 608.2 
Word: nós, start_time: 608.2, end_time: 608.4 
Word: fizemos, start_time: 608.4, end_time: 608.7 
