Transcript: fichário da Capricho 
confidence: 0.5694495439529419 

Word: fichário, start_time: 0.0, end_time: 57.9 
Word: Play, start_time: 2562.1, end_time: 2564.9 
Word: Store, start_time: 2564.9, end_time: 2565.9 
Word: Google, start_time: 2565.9, end_time: 2566.2 
Word: Web, start_time: 2566.2, end_time: 2566.7 
Word: Store, start_time: 2566.7, end_time: 2570.6 
Transcript:  fica comigo amor e você em inglês 
confidence: 0.6534643769264221 

Word: fica, start_time: 2577.2, end_time: 2578.8 
Word: comigo, start_time: 2578.8, end_time: 2579.3 
Word: amor, start_time: 2579.3, end_time: 2592.9 
Word: e, start_time: 2592.9, end_time: 2593.0 
Word: você, start_time: 2593.0, end_time: 2593.9 
Word: em, start_time: 2593.9, end_time: 2594.0 
Word: inglês, start_time: 2594.0, end_time: 2594.6 
Transcript:  justificativa 
confidence: 0.4649151563644409 

Word: justificativa, start_time: 2597.6, end_time: 2599.3 
Transcript:  Deus nos batimentos Kitty Kitty em chinês morrer de admissão da palavra pioneiro.com Caxias em Capitão Pitoco 
confidence: 0.6643747091293335 

Word: Deus, start_time: 2606.2, end_time: 2606.8 
Word: nos, start_time: 2606.8, end_time: 2607.0 
Word: batimentos, start_time: 2607.0, end_time: 2607.8 
Word: Kitty, start_time: 2607.8, end_time: 2608.5 
Word: Kitty, start_time: 2608.5, end_time: 2610.4 
Word: em, start_time: 2610.4, end_time: 2610.5 
Word: chinês, start_time: 2610.5, end_time: 2610.7 
Word: morrer, start_time: 2610.7, end_time: 2611.9 
Word: de, start_time: 2611.9, end_time: 2612.0 
Word: admissão, start_time: 2612.0, end_time: 2612.6 
Word: da, start_time: 2612.6, end_time: 2612.7 
Word: palavra, start_time: 2612.7, end_time: 2613.0 
Word: pioneiro.com, start_time: 2613.0, end_time: 2614.9 
Word: Caxias, start_time: 2614.9, end_time: 2620.2 
Word: em, start_time: 2620.2, end_time: 2620.7 
Word: Capitão, start_time: 2620.7, end_time: 2620.9 
Word: Pitoco, start_time: 2620.9, end_time: 2623.3 
Transcript:  more or less and fewer 
confidence: 0.687859833240509 

Word: more, start_time: 2625.5, end_time: 2626.6 
Word: or, start_time: 2626.6, end_time: 2626.7 
Word: less, start_time: 2626.7, end_time: 2626.7 
Word: and, start_time: 2626.7, end_time: 2627.0 
Word: fewer, start_time: 2627.0, end_time: 2627.4 
Transcript:  My Girls Generation não muda de remédio que pare de querer engravidar 
confidence: 0.8213158845901489 

Word: My, start_time: 2628.7, end_time: 2629.2 
Word: Girls, start_time: 2629.2, end_time: 2629.5 
Word: Generation, start_time: 2629.5, end_time: 2630.4 
Word: não, start_time: 2630.4, end_time: 2630.7 
Word: muda, start_time: 2630.7, end_time: 2631.1 
Word: de, start_time: 2631.1, end_time: 2631.2 
Word: remédio, start_time: 2631.2, end_time: 2631.5 
Word: que, start_time: 2631.5, end_time: 2632.8 
Word: pare, start_time: 2632.8, end_time: 2633.4 
Word: de, start_time: 2633.4, end_time: 2633.6 
Word: querer, start_time: 2633.6, end_time: 2633.7 
Word: engravidar, start_time: 2633.7, end_time: 2634.3 
Transcript:  desfragmentar disco' Have a Bad Day when the Given name is it necessary legenda Dexter Dexter em português de Paulo antes de subir ela disse não ela me adicionar no suporte do vice-presidente da Turkish Airlines e unilateral e squash 
confidence: 0.835800290107727 

Word: desfragmentar, start_time: 2638.7, end_time: 2640.0 
Word: disco', start_time: 2640.0, end_time: 2640.3 
Word: Have, start_time: 2640.3, end_time: 2641.6 
Word: a, start_time: 2641.6, end_time: 2642.0 
Word: Bad, start_time: 2642.0, end_time: 2644.3 
Word: Day, start_time: 2644.3, end_time: 2644.7 
Word: when, start_time: 2644.7, end_time: 2645.1 
Word: the, start_time: 2645.1, end_time: 2645.5 
Word: Given, start_time: 2645.5, end_time: 2645.7 
Word: name, start_time: 2645.7, end_time: 2645.9 
Word: is, start_time: 2645.9, end_time: 2646.2 
Word: it, start_time: 2646.2, end_time: 2646.4 
Word: necessary, start_time: 2646.4, end_time: 2647.0 
Word: legenda, start_time: 2647.0, end_time: 2648.0 
Word: Dexter, start_time: 2648.0, end_time: 2648.2 
Word: Dexter, start_time: 2648.2, end_time: 2649.9 
Word: em, start_time: 2649.9, end_time: 2654.0 
Word: português, start_time: 2654.0, end_time: 2654.7 
Word: de, start_time: 2654.7, end_time: 2655.5 
Word: Paulo, start_time: 2655.5, end_time: 2655.9 
Word: antes, start_time: 2655.9, end_time: 2656.2 
Word: de, start_time: 2656.2, end_time: 2656.4 
Word: subir, start_time: 2656.4, end_time: 2656.7 
Word: ela, start_time: 2656.7, end_time: 2657.0 
Word: disse, start_time: 2657.0, end_time: 2657.0 
Word: não, start_time: 2657.0, end_time: 2657.5 
Word: ela, start_time: 2657.5, end_time: 2657.7 
Word: me, start_time: 2657.7, end_time: 2658.0 
Word: adicionar, start_time: 2658.0, end_time: 2662.5 
Word: no, start_time: 2662.5, end_time: 2662.7 
Word: suporte, start_time: 2662.7, end_time: 2663.4 
Word: do, start_time: 2663.4, end_time: 2664.4 
Word: vice-presidente, start_time: 2664.4, end_time: 2665.1 
Word: da, start_time: 2665.1, end_time: 2665.7 
Word: Turkish, start_time: 2665.7, end_time: 2666.1 
Word: Airlines, start_time: 2666.1, end_time: 2668.3 
Word: e, start_time: 2668.3, end_time: 2668.5 
Word: unilateral, start_time: 2668.5, end_time: 2669.8 
Word: e, start_time: 2669.8, end_time: 2669.8 
Word: squash, start_time: 2669.8, end_time: 2671.5 
Transcript:  unimontes Academia Equilíbrio do corpo difícil 
confidence: 0.7444289326667786 

Word: unimontes, start_time: 2678.9, end_time: 2680.9 
Word: Academia, start_time: 2680.9, end_time: 2681.6 
Word: Equilíbrio, start_time: 2681.6, end_time: 2692.2 
Word: do, start_time: 2692.2, end_time: 2692.3 
Word: corpo, start_time: 2692.3, end_time: 2692.4 
Word: difícil, start_time: 2692.4, end_time: 2693.6 
Transcript:  WhatsApp web motors endereço Avenida Leme cartaz meio diferente entre 1980 ao câncer e pobres no podemos dicas de vendas de moto é perigoso deixar o nariz mais causa dentro do Point 70 milímetros ajudam a desculpa mas tem nome de ônibus aqui no bairro do Jaguaré 
confidence: 0.9035524725914001 

Word: WhatsApp, start_time: 2695.3, end_time: 2697.6 
Word: web, start_time: 2697.6, end_time: 2698.4 
Word: motors, start_time: 2698.4, end_time: 2699.2 
Word: endereço, start_time: 2699.2, end_time: 2699.8 
Word: Avenida, start_time: 2699.8, end_time: 2701.5 
Word: Leme, start_time: 2701.5, end_time: 2708.4 
Word: cartaz, start_time: 2708.4, end_time: 2708.9 
Word: meio, start_time: 2708.9, end_time: 2709.9 
Word: diferente, start_time: 2709.9, end_time: 2710.7 
Word: entre, start_time: 2710.7, end_time: 2712.0 
Word: 1980, start_time: 2712.0, end_time: 2715.0 
Word: ao, start_time: 2715.0, end_time: 2715.3 
Word: câncer, start_time: 2715.3, end_time: 2715.9 
Word: e, start_time: 2715.9, end_time: 2716.7 
Word: pobres, start_time: 2716.7, end_time: 2717.3 
Word: no, start_time: 2717.3, end_time: 2717.6 
Word: podemos, start_time: 2717.6, end_time: 2717.9 
Word: dicas, start_time: 2717.9, end_time: 2718.5 
Word: de, start_time: 2718.5, end_time: 2718.6 
Word: vendas, start_time: 2718.6, end_time: 2718.9 
Word: de, start_time: 2718.9, end_time: 2719.0 
Word: moto, start_time: 2719.0, end_time: 2719.5 
Word: é, start_time: 2719.5, end_time: 2719.8 
Word: perigoso, start_time: 2719.8, end_time: 2720.9 
Word: deixar, start_time: 2720.9, end_time: 2724.2 
Word: o, start_time: 2724.2, end_time: 2724.8 
Word: nariz, start_time: 2724.8, end_time: 2727.7 
Word: mais, start_time: 2727.7, end_time: 2728.1 
Word: causa, start_time: 2728.1, end_time: 2731.5 
Word: dentro, start_time: 2731.5, end_time: 2731.6 
Word: do, start_time: 2731.6, end_time: 2731.9 
Word: Point, start_time: 2731.9, end_time: 2732.3 
Word: 70, start_time: 2732.3, end_time: 2734.1 
Word: milímetros, start_time: 2734.1, end_time: 2735.2 
Word: ajudam, start_time: 2735.2, end_time: 2735.8 
Word: a, start_time: 2735.8, end_time: 2736.2 
Word: desculpa, start_time: 2736.2, end_time: 2744.1 
Word: mas, start_time: 2744.1, end_time: 2744.4 
Word: tem, start_time: 2744.4, end_time: 2744.7 
Word: nome, start_time: 2744.7, end_time: 2747.4 
Word: de, start_time: 2747.4, end_time: 2747.9 
Word: ônibus, start_time: 2747.9, end_time: 2748.2 
Word: aqui, start_time: 2748.2, end_time: 2748.4 
Word: no, start_time: 2748.4, end_time: 2748.8 
Word: bairro, start_time: 2748.8, end_time: 2749.2 
Word: do, start_time: 2749.2, end_time: 2749.7 
Word: Jaguaré, start_time: 2749.7, end_time: 2750.0 
Transcript:  This is not clean master Express Diamond Suites Hortifruti Express x86 download para usar os três Macacos O Confronto da imaginaçao exercises gols do fundo da grota é normalmente são Bernardo do Campo Hypervenom 
confidence: 0.8762302994728088 

Word: This, start_time: 2755.3, end_time: 2756.7 
Word: is, start_time: 2756.7, end_time: 2756.9 
Word: not, start_time: 2756.9, end_time: 2757.1 
Word: clean, start_time: 2757.1, end_time: 2758.3 
Word: master, start_time: 2758.3, end_time: 2759.8 
Word: Express, start_time: 2759.8, end_time: 2760.1 
Word: Diamond, start_time: 2760.1, end_time: 2761.2 
Word: Suites, start_time: 2761.2, end_time: 2761.7 
Word: Hortifruti, start_time: 2761.7, end_time: 2762.8 
Word: Express, start_time: 2762.8, end_time: 2764.9 
Word: x86, start_time: 2764.9, end_time: 2768.4 
Word: download, start_time: 2768.4, end_time: 2769.2 
Word: para, start_time: 2769.2, end_time: 2770.1 
Word: usar, start_time: 2770.1, end_time: 2770.4 
Word: os, start_time: 2770.4, end_time: 2770.5 
Word: três, start_time: 2770.5, end_time: 2770.7 
Word: Macacos, start_time: 2770.7, end_time: 2775.3 
Word: O, start_time: 2775.3, end_time: 2780.3 
Word: Confronto, start_time: 2780.3, end_time: 2781.0 
Word: da, start_time: 2781.0, end_time: 2781.3 
Word: imaginaçao, start_time: 2781.3, end_time: 2782.8 
Word: exercises, start_time: 2782.8, end_time: 2783.6 
Word: gols, start_time: 2783.6, end_time: 2784.0 
Word: do, start_time: 2784.0, end_time: 2785.4 
Word: fundo, start_time: 2785.4, end_time: 2785.8 
Word: da, start_time: 2785.8, end_time: 2786.0 
Word: grota, start_time: 2786.0, end_time: 2786.2 
Word: é, start_time: 2786.2, end_time: 2787.4 
Word: normalmente, start_time: 2787.4, end_time: 2788.6 
Word: são, start_time: 2788.6, end_time: 2789.6 
Word: Bernardo, start_time: 2789.6, end_time: 2790.2 
Word: do, start_time: 2790.2, end_time: 2791.0 
Word: Campo, start_time: 2791.0, end_time: 2791.4 
Word: Hypervenom, start_time: 2791.4, end_time: 2792.1 
Transcript:  Nextel planos eleitorais 
confidence: 0.5780528783798218 

Word: Nextel, start_time: 2795.0, end_time: 2796.0 
Word: planos, start_time: 2796.0, end_time: 2797.1 
Word: eleitorais, start_time: 2797.1, end_time: 2798.6 
Transcript:  Amy Winehouse Love is with great degree Freedom Fighters PS2 em Campestre 
confidence: 0.5811318755149841 

Word: Amy, start_time: 2800.1, end_time: 2801.0 
Word: Winehouse, start_time: 2801.0, end_time: 2802.2 
Word: Love, start_time: 2802.2, end_time: 2802.4 
Word: is, start_time: 2802.4, end_time: 2802.7 
Word: with, start_time: 2802.7, end_time: 2804.2 
Word: great, start_time: 2804.2, end_time: 2806.0 
Word: degree, start_time: 2806.0, end_time: 2806.4 
Word: Freedom, start_time: 2806.4, end_time: 2806.8 
Word: Fighters, start_time: 2806.8, end_time: 2807.5 
Word: PS2, start_time: 2807.5, end_time: 2812.3 
Word: em, start_time: 2812.3, end_time: 2813.8 
Word: Campestre, start_time: 2813.8, end_time: 2816.5 
Transcript:  telefone da Eletrolux 
confidence: 0.5692160129547119 

Word: telefone, start_time: 2847.8, end_time: 2850.2 
Word: da, start_time: 2850.2, end_time: 2850.3 
Word: Eletrolux, start_time: 2850.3, end_time: 2851.1 
Transcript:  download Charlie Brown Jr sketchbook pro build soraka support driver Booster bmtv-9700dvusbt responde Space Fox para repelir Mosca e aviso logo suas 
confidence: 0.868752658367157 

Word: download, start_time: 2853.9, end_time: 2854.5 
Word: Charlie, start_time: 2854.5, end_time: 2856.8 
Word: Brown, start_time: 2856.8, end_time: 2857.0 
Word: Jr, start_time: 2857.0, end_time: 2857.5 
Word: sketchbook, start_time: 2857.5, end_time: 2860.2 
Word: pro, start_time: 2860.2, end_time: 2866.0 
Word: build, start_time: 2866.0, end_time: 2868.1 
Word: soraka, start_time: 2868.1, end_time: 2868.8 
Word: support, start_time: 2868.8, end_time: 2869.2 
Word: driver, start_time: 2869.2, end_time: 2879.3 
Word: Booster, start_time: 2879.3, end_time: 2880.4 
Word: bmtv-9700dvusbt, start_time: 2880.4, end_time: 2891.9 
Word: responde, start_time: 2891.9, end_time: 2907.1 
Word: Space, start_time: 2907.1, end_time: 2907.4 
Word: Fox, start_time: 2907.4, end_time: 2908.2 
Word: para, start_time: 2908.2, end_time: 2908.5 
Word: repelir, start_time: 2908.5, end_time: 2909.5 
Word: Mosca, start_time: 2909.5, end_time: 2909.9 
Word: e, start_time: 2909.9, end_time: 2910.3 
Word: aviso, start_time: 2910.3, end_time: 2911.8 
Word: logo, start_time: 2911.8, end_time: 2912.0 
Word: suas, start_time: 2912.0, end_time: 2912.7 
Transcript:  Ministério da Fazenda notícias americanas cantando Fire Let's going to Moscow 
confidence: 0.61710524559021 

Word: Ministério, start_time: 2913.8, end_time: 2915.7 
Word: da, start_time: 2915.7, end_time: 2916.7 
Word: Fazenda, start_time: 2916.7, end_time: 2918.7 
Word: notícias, start_time: 2918.7, end_time: 2920.7 
Word: americanas, start_time: 2920.7, end_time: 2927.3 
Word: cantando, start_time: 2927.3, end_time: 2927.9 
Word: Fire, start_time: 2927.9, end_time: 2928.4 
Word: Let's, start_time: 2928.4, end_time: 2929.1 
Word: going, start_time: 2929.1, end_time: 2930.3 
Word: to, start_time: 2930.3, end_time: 2930.8 
Word: Moscow, start_time: 2930.8, end_time: 2931.2 
Transcript:  Netflix Netflix tracking Grimaldi por nextplus harley-davidson 1200 fundamental decepcionou hoje descansando site da Johnson 2017 depósito e o rastreio rastreio Spectrum local de lavar as mãos por meio desta camada de sairmos Hidden like Inácio Lula expectativa definiu das Águas do São Francisco 
confidence: 0.8310111165046692 

Word: Netflix, start_time: 2932.8, end_time: 2933.8 
Word: Netflix, start_time: 2933.8, end_time: 2935.9 
Word: tracking, start_time: 2935.9, end_time: 2936.3 
Word: Grimaldi, start_time: 2936.3, end_time: 2937.4 
Word: por, start_time: 2937.4, end_time: 2938.1 
Word: nextplus, start_time: 2938.1, end_time: 2938.4 
Word: harley-davidson, start_time: 2938.4, end_time: 2953.0 
Word: 1200, start_time: 2953.0, end_time: 2956.4 
Word: fundamental, start_time: 2956.4, end_time: 2957.3 
Word: decepcionou, start_time: 2957.3, end_time: 2960.0 
Word: hoje, start_time: 2960.0, end_time: 2960.5 
Word: descansando, start_time: 2960.5, end_time: 2963.8 
Word: site, start_time: 2963.8, end_time: 2964.2 
Word: da, start_time: 2964.2, end_time: 2964.6 
Word: Johnson, start_time: 2964.6, end_time: 2967.0 
Word: 2017, start_time: 2967.0, end_time: 2968.8 
Word: depósito, start_time: 2968.8, end_time: 2971.1 
Word: e, start_time: 2971.1, end_time: 2971.5 
Word: o, start_time: 2971.5, end_time: 2971.6 
Word: rastreio, start_time: 2971.6, end_time: 2972.2 
Word: rastreio, start_time: 2972.2, end_time: 2972.9 
Word: Spectrum, start_time: 2972.9, end_time: 2973.8 
Word: local, start_time: 2973.8, end_time: 2974.0 
Word: de, start_time: 2974.0, end_time: 2975.3 
Word: lavar, start_time: 2975.3, end_time: 2975.5 
Word: as, start_time: 2975.5, end_time: 2975.7 
Word: mãos, start_time: 2975.7, end_time: 2975.7 
Word: por, start_time: 2975.7, end_time: 2977.0 
Word: meio, start_time: 2977.0, end_time: 2977.5 
Word: desta, start_time: 2977.5, end_time: 2978.0 
Word: camada, start_time: 2978.0, end_time: 2978.3 
Word: de, start_time: 2978.3, end_time: 2978.7 
Word: sairmos, start_time: 2978.7, end_time: 2979.5 
Word: Hidden, start_time: 2979.5, end_time: 2980.0 
Word: like, start_time: 2980.0, end_time: 2980.5 
Word: Inácio, start_time: 2980.5, end_time: 2982.2 
Word: Lula, start_time: 2982.2, end_time: 2982.9 
Word: expectativa, start_time: 2982.9, end_time: 2984.0 
Word: definiu, start_time: 2984.0, end_time: 2985.3 
Word: das, start_time: 2985.3, end_time: 2985.6 
Word: Águas, start_time: 2985.6, end_time: 2985.9 
Word: do, start_time: 2985.9, end_time: 2985.9 
Word: São, start_time: 2985.9, end_time: 2986.1 
Word: Francisco, start_time: 2986.1, end_time: 2986.1 
Transcript:  eu vou te bater bastante positivos Abrir Play o sinal sobretudo iOS7 convidar uma pessoa que me ligou naquela época os objetivos da saga Collection PS4 americano Os lavrov quiser Quero engordar trânsito na Fernão Dias 
confidence: 0.8652684092521667 

Word: eu, start_time: 2989.5, end_time: 2990.8 
Word: vou, start_time: 2990.8, end_time: 2990.9 
Word: te, start_time: 2990.9, end_time: 2991.1 
Word: bater, start_time: 2991.1, end_time: 2991.3 
Word: bastante, start_time: 2991.3, end_time: 2991.7 
Word: positivos, start_time: 2991.7, end_time: 2992.3 
Word: Abrir, start_time: 2992.3, end_time: 2992.6 
Word: Play, start_time: 2992.6, end_time: 2994.0 
Word: o, start_time: 2994.0, end_time: 2994.1 
Word: sinal, start_time: 2994.1, end_time: 2994.5 
Word: sobretudo, start_time: 2994.5, end_time: 2995.1 
Word: iOS7, start_time: 2995.1, end_time: 2995.6 
Word: convidar, start_time: 2995.6, end_time: 2998.5 
Word: uma, start_time: 2998.5, end_time: 2998.7 
Word: pessoa, start_time: 2998.7, end_time: 2999.1 
Word: que, start_time: 2999.1, end_time: 2999.2 
Word: me, start_time: 2999.2, end_time: 2999.4 
Word: ligou, start_time: 2999.4, end_time: 3000.2 
Word: naquela, start_time: 3000.2, end_time: 3000.6 
Word: época, start_time: 3000.6, end_time: 3001.3 
Word: os, start_time: 3001.3, end_time: 3002.7 
Word: objetivos, start_time: 3002.7, end_time: 3002.8 
Word: da, start_time: 3002.8, end_time: 3016.4 
Word: saga, start_time: 3016.4, end_time: 3017.0 
Word: Collection, start_time: 3017.0, end_time: 3017.7 
Word: PS4, start_time: 3017.7, end_time: 3020.6 
Word: americano, start_time: 3020.6, end_time: 3032.7 
Word: Os, start_time: 3032.7, end_time: 3033.2 
Word: lavrov, start_time: 3033.2, end_time: 3033.8 
Word: quiser, start_time: 3033.8, end_time: 3038.0 
Word: Quero, start_time: 3038.0, end_time: 3038.3 
Word: engordar, start_time: 3038.3, end_time: 3038.6 
Word: trânsito, start_time: 3038.6, end_time: 3041.9 
Word: na, start_time: 3041.9, end_time: 3042.0 
Word: Fernão, start_time: 3042.0, end_time: 3043.9 
Word: Dias, start_time: 3043.9, end_time: 3043.9 
Transcript:  assobio rs-4210amp disposition ficar musculosa tribunal de justiça por dentro Extra Wikipédia Cristóvão Gaspar então então não vai ter respondido não 
confidence: 0.7870522141456604 

Word: assobio, start_time: 3046.6, end_time: 3047.8 
Word: rs-4210amp, start_time: 3047.8, end_time: 3059.9 
Word: disposition, start_time: 3059.9, end_time: 3060.6 
Word: ficar, start_time: 3060.6, end_time: 3062.4 
Word: musculosa, start_time: 3062.4, end_time: 3062.9 
Word: tribunal, start_time: 3062.9, end_time: 3064.6 
Word: de, start_time: 3064.6, end_time: 3064.7 
Word: justiça, start_time: 3064.7, end_time: 3065.1 
Word: por, start_time: 3065.1, end_time: 3065.3 
Word: dentro, start_time: 3065.3, end_time: 3066.0 
Word: Extra, start_time: 3066.0, end_time: 3066.3 
Word: Wikipédia, start_time: 3066.3, end_time: 3067.5 
Word: Cristóvão, start_time: 3067.5, end_time: 3071.6 
Word: Gaspar, start_time: 3071.6, end_time: 3083.0 
Word: então, start_time: 3083.0, end_time: 3083.4 
Word: então, start_time: 3083.4, end_time: 3083.9 
Word: não, start_time: 3083.9, end_time: 3084.2 
Word: vai, start_time: 3084.2, end_time: 3084.4 
Word: ter, start_time: 3084.4, end_time: 3084.5 
Word: respondido, start_time: 3084.5, end_time: 3085.9 
Word: não, start_time: 3085.9, end_time: 3086.2 
Transcript:  esquece que me veja telefone da Stronda Claudinho eletronegativo da Tok Stok em Castro juntos novamente sinônimo de substrato PlayStation 
confidence: 0.8314560651779175 

Word: esquece, start_time: 3087.6, end_time: 3089.5 
Word: que, start_time: 3089.5, end_time: 3089.6 
Word: me, start_time: 3089.6, end_time: 3089.7 
Word: veja, start_time: 3089.7, end_time: 3090.0 
Word: telefone, start_time: 3090.0, end_time: 3090.1 
Word: da, start_time: 3090.1, end_time: 3090.7 
Word: Stronda, start_time: 3090.7, end_time: 3091.1 
Word: Claudinho, start_time: 3091.1, end_time: 3091.8 
Word: eletronegativo, start_time: 3091.8, end_time: 3093.5 
Word: da, start_time: 3093.5, end_time: 3093.6 
Word: Tok, start_time: 3093.6, end_time: 3113.7 
Word: Stok, start_time: 3113.7, end_time: 3114.0 
Word: em, start_time: 3114.0, end_time: 3114.1 
Word: Castro, start_time: 3114.1, end_time: 3114.5 
Word: juntos, start_time: 3114.5, end_time: 3114.6 
Word: novamente, start_time: 3114.6, end_time: 3125.5 
Word: sinônimo, start_time: 3125.5, end_time: 3128.0 
Word: de, start_time: 3128.0, end_time: 3129.1 
Word: substrato, start_time: 3129.1, end_time: 3137.8 
Word: PlayStation, start_time: 3137.8, end_time: 3139.0 
Transcript:  como baixar jogos de carros multiplayer História de reflexão de moléculas Nokia 222 pessoas administrativas Legends Twisted treeline entendeu os pauzinhos yu-gi-oh Power 
confidence: 0.897294819355011 

Word: como, start_time: 3147.5, end_time: 3163.9 
Word: baixar, start_time: 3163.9, end_time: 3164.5 
Word: jogos, start_time: 3164.5, end_time: 3164.9 
Word: de, start_time: 3164.9, end_time: 3172.5 
Word: carros, start_time: 3172.5, end_time: 3174.0 
Word: multiplayer, start_time: 3174.0, end_time: 3174.9 
Word: História, start_time: 3174.9, end_time: 3180.2 
Word: de, start_time: 3180.2, end_time: 3180.3 
Word: reflexão, start_time: 3180.3, end_time: 3181.6 
Word: de, start_time: 3181.6, end_time: 3184.1 
Word: moléculas, start_time: 3184.1, end_time: 3184.7 
Word: Nokia, start_time: 3184.7, end_time: 3185.6 
Word: 222, start_time: 3185.6, end_time: 3188.3 
Word: pessoas, start_time: 3188.3, end_time: 3191.6 
Word: administrativas, start_time: 3191.6, end_time: 3196.4 
Word: Legends, start_time: 3196.4, end_time: 3198.4 
Word: Twisted, start_time: 3198.4, end_time: 3198.6 
Word: treeline, start_time: 3198.6, end_time: 3200.5 
Word: entendeu, start_time: 3200.5, end_time: 3201.5 
Word: os, start_time: 3201.5, end_time: 3201.8 
Word: pauzinhos, start_time: 3201.8, end_time: 3203.4 
Word: yu-gi-oh, start_time: 3203.4, end_time: 3205.8 
Word: Power, start_time: 3205.8, end_time: 3207.2 
Transcript:  cabeça muito forte de sair daí pessoa amada 4shared Dia dos Pais da música do Face que Deus abençoe meus planos valorizei novas perspectivas Outback 
confidence: 0.6379156708717346 

Word: cabeça, start_time: 3207.8, end_time: 3208.5 
Word: muito, start_time: 3208.5, end_time: 3208.6 
Word: forte, start_time: 3208.6, end_time: 3209.1 
Word: de, start_time: 3209.1, end_time: 3209.4 
Word: sair, start_time: 3209.4, end_time: 3209.6 
Word: daí, start_time: 3209.6, end_time: 3210.0 
Word: pessoa, start_time: 3210.0, end_time: 3210.4 
Word: amada, start_time: 3210.4, end_time: 3210.9 
Word: 4shared, start_time: 3210.9, end_time: 3211.4 
Word: Dia, start_time: 3211.4, end_time: 3212.9 
Word: dos, start_time: 3212.9, end_time: 3213.1 
Word: Pais, start_time: 3213.1, end_time: 3213.4 
Word: da, start_time: 3213.4, end_time: 3213.5 
Word: música, start_time: 3213.5, end_time: 3213.7 
Word: do, start_time: 3213.7, end_time: 3214.0 
Word: Face, start_time: 3214.0, end_time: 3221.5 
Word: que, start_time: 3221.5, end_time: 3221.6 
Word: Deus, start_time: 3221.6, end_time: 3221.6 
Word: abençoe, start_time: 3221.6, end_time: 3222.2 
Word: meus, start_time: 3222.2, end_time: 3240.3 
Word: planos, start_time: 3240.3, end_time: 3243.2 
Word: valorizei, start_time: 3243.2, end_time: 3244.8 
Word: novas, start_time: 3244.8, end_time: 3246.1 
Word: perspectivas, start_time: 3246.1, end_time: 3248.1 
Word: Outback, start_time: 3248.1, end_time: 3249.1 
Transcript:  desejo essa características da atual 
confidence: 0.4923790395259857 

Word: desejo, start_time: 3255.6, end_time: 3256.8 
Word: essa, start_time: 3256.8, end_time: 3257.0 
Word: características, start_time: 3257.0, end_time: 3257.9 
Word: da, start_time: 3257.9, end_time: 3258.0 
Word: atual, start_time: 3258.0, end_time: 3259.7 
Transcript:  l'hospital Rule of Fighter 97 no YouTube de exercícios resolvidos fundamentos sinônimo trouxe rounds medidas último agora eu sei me cuidar of warships WhatsApp e ninguém mexe no setor n710 quantidades de líquidos e fluídos e ninguém sem usar fogão industrial em potencial hidrelétrico prospecto bom 
confidence: 0.8123104572296143 

Word: l'hospital, start_time: 3261.4, end_time: 3262.2 
Word: Rule, start_time: 3262.2, end_time: 3262.4 
Word: of, start_time: 3262.4, end_time: 3263.8 
Word: Fighter, start_time: 3263.8, end_time: 3264.2 
Word: 97, start_time: 3264.2, end_time: 3265.2 
Word: no, start_time: 3265.2, end_time: 3265.4 
Word: YouTube, start_time: 3265.4, end_time: 3265.7 
Word: de, start_time: 3265.7, end_time: 3267.1 
Word: exercícios, start_time: 3267.1, end_time: 3267.9 
Word: resolvidos, start_time: 3267.9, end_time: 3278.3 
Word: fundamentos, start_time: 3278.3, end_time: 3278.5 
Word: sinônimo, start_time: 3278.5, end_time: 3280.9 
Word: trouxe, start_time: 3280.9, end_time: 3286.1 
Word: rounds, start_time: 3286.1, end_time: 3288.7 
Word: medidas, start_time: 3288.7, end_time: 3292.8 
Word: último, start_time: 3292.8, end_time: 3293.1 
Word: agora, start_time: 3293.1, end_time: 3293.2 
Word: eu, start_time: 3293.2, end_time: 3294.5 
Word: sei, start_time: 3294.5, end_time: 3294.8 
Word: me, start_time: 3294.8, end_time: 3295.4 
Word: cuidar, start_time: 3295.4, end_time: 3295.8 
Word: of, start_time: 3295.8, end_time: 3297.6 
Word: warships, start_time: 3297.6, end_time: 3298.4 
Word: WhatsApp, start_time: 3298.4, end_time: 3299.0 
Word: e, start_time: 3299.0, end_time: 3299.2 
Word: ninguém, start_time: 3299.2, end_time: 3299.7 
Word: mexe, start_time: 3299.7, end_time: 3301.0 
Word: no, start_time: 3301.0, end_time: 3301.1 
Word: setor, start_time: 3301.1, end_time: 3301.6 
Word: n710, start_time: 3301.6, end_time: 3302.8 
Word: quantidades, start_time: 3302.8, end_time: 3304.0 
Word: de, start_time: 3304.0, end_time: 3304.1 
Word: líquidos, start_time: 3304.1, end_time: 3304.4 
Word: e, start_time: 3304.4, end_time: 3304.7 
Word: fluídos, start_time: 3304.7, end_time: 3304.8 
Word: e, start_time: 3304.8, end_time: 3305.9 
Word: ninguém, start_time: 3305.9, end_time: 3306.6 
Word: sem, start_time: 3306.6, end_time: 3308.7 
Word: usar, start_time: 3308.7, end_time: 3309.1 
Word: fogão, start_time: 3309.1, end_time: 3309.4 
Word: industrial, start_time: 3309.4, end_time: 3312.2 
Word: em, start_time: 3312.2, end_time: 3313.5 
Word: potencial, start_time: 3313.5, end_time: 3314.8 
Word: hidrelétrico, start_time: 3314.8, end_time: 3316.9 
